storm_id,asset_id,failed,max_wind_experienced_mph,storm_surge_exposure,age_years,years_since_inspection,prior_outage_count,vegetation_density,flood_zone,distance_to_coast_km
HIST-012,SGW-015,0,44.618593079328434,0.0,7,0,1,0.57,1,241
HIST-012,SGW-016,0,44.90427770514779,0.0,5,0,0,0.72,0,262
HIST-012,SGW-017,0,47.56013989693501,0.0,21,0,0,0.51,0,270
HIST-012,SGW-018,0,46.72905998106901,0.0,40,2,0,0.57,0,280
HIST-012,SGW-019,0,50.903962397271606,0.0,44,0,2,0.51,0,288
HIST-012,SGW-020,0,48.751640093702115,0.0,30,0,0,0.39,0,269
HIST-012,SGW-021,0,76.11726217715574,0.0,7,1,0,0.46,0,359
HIST-012,SGW-022,1,71.24871993651169,0.0,11,0,0,0.77,1,329
HIST-012,SGW-023,0,74.56777728256796,0.0,11,0,1,0.67,0,330
HIST-012,SGW-024,0,75.98458371488333,0.0,12,1,0,0.48,0,334
HIST-012,SGW-025,1,74.89127171303899,0.0,13,3,0,0.61,0,305
HIST-012,SGW-026,0,87.70103951455606,0.0,5,0,0,1.0,1,397
HIST-012,SGW-027,0,98.52292704362743,0.0,37,2,4,0.76,1,389
HIST-012,SGW-028,0,81.54003436837223,0.0,30,1,1,0.57,0,406
HIST-012,SGW-029,0,93.78207581063714,0.0,34,0,1,0.92,0,403
HIST-012,SGW-030,0,76.98981193505112,0.0,13,1,0,0.97,0,395
HIST-013,SGW-001,1,63.244743242005,0.58,6,0,2,0.35,1,11
HIST-013,SGW-002,1,74.29290650709025,0.78,22,1,3,0.53,0,1
HIST-013,SGW-003,1,69.57422210428045,0.6000000000000001,34,3,1,0.33,1,10
HIST-013,SGW-004,0,75.72336854653201,0.6000000000000001,21,1,1,0.45,1,10
HIST-013,SGW-005,0,69.81722564525828,0.78,24,0,0,0.22,1,1
HIST-013,SGW-006,0,54.92246268485812,0.0,37,0,1,0.42,0,131
HIST-013,SGW-007,0,61.10644114032443,0.0,8,2,1,0.4,1,144
HIST-013,SGW-008,0,64.72193735739096,0.0,24,1,0,0.44,0,127
HIST-013,SGW-009,0,66.8704123540477,0.0,22,3,0,0.31,0,123
HIST-013,SGW-010,0,62.48854966079844,0.0,22,2,2,0.3,0,153
HIST-013,SGW-011,0,51.18451197604788,0.0,10,0,2,0.5,1,230
HIST-013,SGW-012,0,50.07565495686734,0.0,31,3,1,0.31,1,241
HIST-013,SGW-013,0,53.4083735127505,0.0,31,1,2,0.33,0,233
HIST-013,SGW-014,0,54.198738981914445,0.0,44,2,2,0.33,0,241
HIST-013,SGW-015,0,51.277088362530115,0.0,7,0,1,0.57,1,241
HIST-013,SGW-016,0,43.917451231061285,0.0,5,0,0,0.72,0,262
HIST-013,SGW-017,0,43.57833167008505,0.0,21,0,0,0.51,0,270
HIST-013,SGW-018,0,45.25317606283169,0.0,40,2,0,0.57,0,280
HIST-013,SGW-019,0,41.40768457068888,0.0,44,0,2,0.51,0,288
HIST-013,SGW-020,0,44.12033429010152,0.0,30,0,0,0.39,0,269
HIST-013,SGW-021,0,35.831990031243485,0.0,7,1,0,0.46,0,359
HIST-013,SGW-022,0,35.534910628615464,0.0,11,0,0,0.77,1,329
HIST-013,SGW-023,0,35.51671959928629,0.0,11,0,1,0.67,0,330
HIST-013,SGW-024,0,35.05788826600764,0.0,12,1,0,0.48,0,334
HIST-013,SGW-025,0,34.52624763025115,0.0,13,3,0,0.61,0,305
HIST-013,SGW-026,0,32.55240759692562,0.0,5,0,0,1.0,1,397
HIST-013,SGW-027,1,33.39489937904177,0.0,37,2,4,0.76,1,389
HIST-013,SGW-028,0,32.713058083879474,0.0,30,1,1,0.57,0,406
HIST-013,SGW-029,0,33.34220484701771,0.0,34,0,1,0.92,0,403
HIST-013,SGW-030,0,32.29980244534026,0.0,13,1,0,0.97,0,395
HIST-014,SGW-001,0,48.2939551287734,0.0,6,0,2,0.35,1,11
HIST-014,SGW-002,0,55.242988499023745,0.0,22,1,3,0.53,0,1
HIST-014,SGW-003,1,52.35387090729026,0.0,34,3,1,0.33,1,10
HIST-014,SGW-004,0,51.56831136098352,0.0,21,1,1,0.45,1,10
HIST-014,SGW-005,0,49.262138753854735,0.0,24,0,0,0.22,1,1
HIST-014,SGW-006,0,64.26202610706846,0.0,37,0,1,0.42,0,131
HIST-014,SGW-007,0,77.06077844628125,0.0,8,2,1,0.4,1,144
HIST-014,SGW-008,0,80.15279169242075,0.0,24,1,0,0.44,0,127
HIST-014,SGW-009,1,73.4864867429441,0.0,22,3,0,0.31,0,123
HIST-014,SGW-010,0,75.57925013887963,0.0,22,2,2,0.3,0,153
HIST-014,SGW-011,0,47.03257325900115,0.0,10,0,2,0.5,1,230
HIST-014,SGW-012,0,45.8413565155257,0.0,31,3,1,0.31,1,241
HIST-014,SGW-013,0,49.1501437685363,0.0,31,1,2,0.33,0,233
HIST-014,SGW-014,0,50.327580253357034,0.0,44,2,2,0.33,0,241
HIST-014,SGW-015,0,47.05699796145048,0.0,7,0,1,0.57,1,241
HIST-014,SGW-016,0,39.0448132800594,0.0,5,0,0,0.72,0,262
HIST-014,SGW-017,0,38.85377217992459,0.0,21,0,0,0.51,0,270
HIST-014,SGW-018,0,40.553711482526246,0.0,40,2,0,0.57,0,280
HIST-014,SGW-019,0,36.76346578445307,0.0,44,0,2,0.51,0,288
HIST-014,SGW-020,0,39.475957437650976,0.0,30,0,0,0.39,0,269
HIST-014,SGW-021,0,31.47757345918597,0.0,7,1,0,0.46,0,359
HIST-014,SGW-022,0,31.184519913707582,0.0,11,0,0,0.77,1,329
HIST-014,SGW-023,0,31.17375644426043,0.0,11,0,1,0.67,0,330
HIST-014,SGW-024,0,30.739817941422302,0.0,12,1,0,0.48,0,334
HIST-014,SGW-025,0,30.23559752429984,0.0,13,3,0,0.61,0,305
HIST-014,SGW-026,0,28.403811304145623,0.0,5,0,0,1.0,1,397
HIST-014,SGW-027,0,29.191260302956216,0.0,37,2,4,0.76,1,389
HIST-014,SGW-028,0,28.548855281364478,0.0,30,1,1,0.57,0,406
HIST-014,SGW-029,0,29.140388570097485,0.0,34,0,1,0.92,0,403
HIST-014,SGW-030,0,28.163235355494336,0.0,13,1,0,0.97,0,395
HIST-015,SGW-001,0,22.206996376697575,0.0,6,0,2,0.35,1,11
HIST-015,SGW-002,0,22.975370640099218,0.0,22,1,3,0.53,0,1
HIST-015,SGW-003,0,22.692920829078712,0.0,34,3,1,0.33,1,10
HIST-015,SGW-004,0,22.72674699314643,0.0,21,1,1,0.45,1,10
HIST-015,SGW-005,0,22.425731399766477,0.0,24,0,0,0.22,1,1
HIST-015,SGW-006,0,24.5963780348324,0.0,37,0,1,0.42,0,131
HIST-015,SGW-007,0,24.393698227270498,0.0,8,2,1,0.4,1,144
HIST-015,SGW-008,0,24.336257689201563,0.0,24,1,0,0.44,0,127
HIST-015,SGW-009,0,24.50564526779269,0.0,22,3,0,0.31,0,123
HIST-015,SGW-010,0,24.435147478410112,0.0,22,2,2,0.3,0,153
HIST-015,SGW-011,0,32.05619795639728,0.0,10,0,2,0.5,1,230
HIST-015,SGW-012,0,32.570719049476956,0.0,31,3,1,0.31,1,241
HIST-015,SGW-013,0,30.47294221462529,0.0,31,1,2,0.33,0,233
HIST-015,SGW-014,0,30.892198707980583,0.0,44,2,2,0.33,0,241
HIST-015,SGW-015,0,31.758988306971347,0.0,7,0,1,0.57,1,241
HIST-015,SGW-016,0,32.15878092896966,0.0,5,0,0,0.72,0,262
HIST-015,SGW-017,1,33.79260344696865,0.0,21,0,0,0.51,0,270
HIST-015,SGW-018,0,33.20776382019166,0.0,40,2,0,0.57,0,280
HIST-015,SGW-019,0,35.92990306943613,0.0,44,0,2,0.51,0,288
HIST-015,SGW-020,0,34.46026706888874,0.0,30,0,0,0.39,0,269
HIST-015,SGW-021,0,50.830710623480314,0.0,7,1,0,0.46,0,359
HIST-015,SGW-022,0,48.89186482834787,0.0,11,0,0,0.77,1,329
HIST-015,SGW-023,0,50.524826601431464,0.0,11,0,1,0.67,0,330
HIST-015,SGW-024,0,51.84297395119598,0.0,12,1,0,0.48,0,334
HIST-015,SGW-025,0,52.14527999003336,0.0,13,3,0,0.61,0,305
HIST-015,SGW-026,0,63.27668739726955,0.0,5,0,0,1.0,1,397
HIST-015,SGW-027,0,61.95136793260198,0.0,37,2,4,0.76,1,389
HIST-015,SGW-028,0,61.87896513041347,0.0,30,1,1,0.57,0,406
HIST-015,SGW-029,0,66.40473059266249,0.0,34,0,1,0.92,0,403
HIST-015,SGW-030,0,59.9286156595844,0.0,13,1,0,0.97,0,395
HIST-016,SGW-001,0,23.619293100956934,0.0,6,0,2,0.35,1,11
HIST-016,SGW-002,0,24.548277408458258,0.0,22,1,3,0.53,0,1
HIST-016,SGW-003,0,24.204724468734653,0.0,34,3,1,0.33,1,10
HIST-016,SGW-004,0,24.240203881515704,0.0,21,1,1,0.45,1,10
HIST-016,SGW-005,0,23.877566801713634,0.0,24,0,0,0.22,1,1
HIST-016,SGW-006,0,26.56434803982669,0.0,37,0,1,0.42,0,131
HIST-016,SGW-007,0,26.30958567450919,0.0,8,2,1,0.4,1,144
HIST-016,SGW-008,0,26.23778326974147,0.0,24,1,0,0.44,0,127
HIST-016,SGW-009,0,26.44904227083189,0.0,22,3,0,0.31,0,123
HIST-016,SGW-010,0,26.36121853783747,0.0,22,2,2,0.3,0,153
HIST-016,SGW-011,0,36.824266065652765,0.0,10,0,2,0.5,1,230
HIST-016,SGW-012,0,37.61514546017219,0.0,31,3,1,0.31,1,241
HIST-016,SGW-013,0,34.37753183409397,0.0,31,1,2,0.33,0,233
HIST-016,SGW-014,0,35.08031936076165,0.0,44,2,2,0.33,0,241
HIST-016,SGW-015,0,36.32879668197002,0.0,7,0,1,0.57,1,241
HIST-016,SGW-016,0,36.151337541656304,0.0,5,0,0,0.72,0,262
HIST-016,SGW-017,0,38.710058863089856,0.0,21,0,0,0.51,0,270
HIST-016,SGW-018,0,38.063622296454405,0.0,40,2,0,0.57,0,280
HIST-016,SGW-019,0,41.745177373700436,0.0,44,0,2,0.51,0,288
HIST-016,SGW-020,0,40.00628985073601,0.0,30,0,0,0.39,0,269
HIST-016,SGW-021,0,64.78243491086143,0.0,7,1,0,0.46,0,359
HIST-016,SGW-022,0,58.22956189874447,0.0,11,0,0,0.77,1,329
HIST-016,SGW-023,0,61.67742330379537,0.0,11,0,1,0.67,0,330
HIST-016,SGW-024,0,61.39128819186773,0.0,12,1,0,0.48,0,334
HIST-016,SGW-025,0,58.52125708045239,0.0,13,3,0,0.61,0,305
HIST-016,SGW-026,0,58.168232713358336,0.0,5,0,0,1.0,1,397
HIST-016,SGW-027,0,65.77846305120221,0.0,37,2,4,0.76,1,389
HIST-016,SGW-028,0,56.325723606933934,0.0,30,1,1,0.57,0,406
HIST-016,SGW-029,0,64.71987299088204,0.0,34,0,1,0.92,0,403
HIST-016,SGW-030,0,53.023841567522545,0.0,13,1,0,0.97,0,395
HIST-017,SGW-001,1,52.83954182817049,0.145,6,0,2,0.35,1,11
HIST-017,SGW-002,0,59.188960373721535,0.195,22,1,3,0.53,0,1
HIST-017,SGW-003,0,56.46266631190981,0.15000000000000002,34,3,1,0.33,1,10
HIST-017,SGW-004,0,65.42384134038778,0.15000000000000002,21,1,1,0.45,1,10
HIST-017,SGW-005,0,61.71685721879963,0.195,24,0,0,0.22,1,1
HIST-017,SGW-006,0,52.416349953400974,0.0,37,0,1,0.42,0,131
HIST-017,SGW-007,0,54.52438062236055,0.0,8,2,1,0.4,1,144
HIST-017,SGW-008,0,55.25419046165906,0.0,24,1,0,0.44,0,127
HIST-017,SGW-009,0,53.00719975213219,0.0,22,3,0,0.31,0,123
HIST-017,SGW-010,0,53.95027747478679,0.0,22,2,2,0.3,0,153
HIST-017,SGW-011,0,30.956757939230627,0.0,10,0,2,0.5,1,230
HIST-017,SGW-012,0,30.529620506131415,0.0,31,3,1,0.31,1,241
HIST-017,SGW-013,0,31.988267329307806,0.0,31,1,2,0.33,0,233
HIST-017,SGW-014,0,32.074343601976686,0.0,44,2,2,0.33,0,241
HIST-017,SGW-015,0,31.046470854033874,0.0,7,0,1,0.57,1,241
HIST-017,SGW-016,0,28.411169914118126,0.0,5,0,0,0.72,0,262
HIST-017,SGW-017,0,28.08994056422324,0.0,21,0,0,0.51,0,270
HIST-017,SGW-018,0,28.802821136088962,0.0,40,2,0,0.57,0,280
HIST-017,SGW-019,0,27.03097070777002,0.0,44,0,2,0.51,0,288
HIST-017,SGW-020,0,28.240876224375803,0.0,30,0,0,0.39,0,269
HIST-017,SGW-021,0,24.146366831633344,0.0,7,1,0,0.46,0,359
HIST-017,SGW-022,0,24.009256444131616,0.0,11,0,0,0.77,1,329
HIST-017,SGW-023,0,23.98958596782609,0.0,11,0,1,0.67,0,330
HIST-017,SGW-024,0,23.74865115048366,0.0,12,1,0,0.48,0,334
HIST-017,SGW-025,0,23.471856885179555,0.0,13,3,0,0.61,0,305
HIST-017,SGW-026,0,22.376152812774894,0.0,5,0,0,1.0,1,397
HIST-017,SGW-027,0,22.834776218902732,0.0,37,2,4,0.76,1,389
HIST-017,SGW-028,0,22.47255971221345,0.0,30,1,1,0.57,0,406
HIST-017,SGW-029,0,22.80885539525456,0.0,34,0,1,0.92,0,403
HIST-017,SGW-030,0,22.246700529969132,0.0,13,1,0,0.97,0,395
HIST-018,SGW-001,0,49.0413798181498,0.0,6,0,2,0.35,1,11
HIST-018,SGW-002,1,56.317551555446386,0.39,22,1,3,0.53,0,1
HIST-018,SGW-003,0,53.27967311623432,0.0,34,3,1,0.33,1,10
HIST-018,SGW-004,0,52.96999047351545,0.30000000000000004,21,1,1,0.45,1,10
HIST-018,SGW-005,0,50.01162149904512,0.0,24,0,0,0.22,1,1
HIST-018,SGW-006,0,56.671153999258195,0.0,37,0,1,0.42,0,131
HIST-018,SGW-007,0,69.39278079196977,0.0,8,2,1,0.4,1,144
HIST-018,SGW-008,0,72.3972876957812,0.0,24,1,0,0.44,0,127
HIST-018,SGW-009,0,66.30682338050367,0.0,22,3,0,0.31,0,123
HIST-018,SGW-010,0,68.06943351298803,0.0,22,2,2,0.3,0,153
HIST-018,SGW-011,0,46.3481033715806,0.0,10,0,2,0.5,1,230
HIST-018,SGW-012,0,45.205784352844184,0.0,31,3,1,0.31,1,241
HIST-018,SGW-013,0,48.42907254657943,0.0,31,1,2,0.33,0,233
HIST-018,SGW-014,0,49.49771909480027,0.0,44,2,2,0.33,0,241
HIST-018,SGW-015,0,46.38511423603385,0.0,7,0,1,0.57,1,241
HIST-018,SGW-016,0,38.71480030961779,0.0,5,0,0,0.72,0,262
HIST-018,SGW-017,0,38.503675780139254,0.0,21,0,0,0.51,0,270
HIST-018,SGW-018,0,40.151714395513814,0.0,40,2,0,0.57,0,280
HIST-018,SGW-019,0,36.45823276637088,0.0,44,0,2,0.51,0,288
HIST-018,SGW-020,0,39.094488022636824,0.0,30,0,0,0.39,0,269
HIST-018,SGW-021,0,31.272953690742277,0.0,7,1,0,0.46,0,359
HIST-018,SGW-022,0,30.9874629721504,0.0,11,0,0,0.77,1,329
HIST-018,SGW-023,0,30.975800826301928,0.0,11,0,1,0.67,0,330
HIST-018,SGW-024,0,30.54999794472815,0.0,12,1,0,0.48,0,334
HIST-018,SGW-025,0,30.055471131960413,0.0,13,3,0,0.61,0,305
HIST-018,SGW-026,0,28.25214983044236,0.0,5,0,0,1.0,1,397
HIST-018,SGW-027,0,29.026395096151514,0.0,37,2,4,0.76,1,389
HIST-018,SGW-028,0,28.39562548400252,0.0,30,1,1,0.57,0,406
HIST-018,SGW-029,0,28.97665168185164,0.0,34,0,1,0.92,0,403
HIST-018,SGW-030,0,28.016359655628403,0.0,13,1,0,0.97,0,395
HIST-019,SGW-001,0,66.44321987012282,0.145,6,0,2,0.35,1,11
HIST-019,SGW-002,0,49.7142777944243,0.195,22,1,3,0.53,0,1
HIST-019,SGW-003,0,53.81497826618963,0.15000000000000002,34,3,1,0.33,1,10
HIST-019,SGW-004,0,66.03099572863091,0.15000000000000002,21,1,1,0.45,1,10
HIST-019,SGW-005,0,63.95005281418148,0.195,24,0,0,0.22,1,1
HIST-019,SGW-006,0,57.44314864200602,0.0,37,0,1,0.42,0,131
HIST-019,SGW-007,0,49.31723565090686,0.0,8,2,1,0.4,1,144
HIST-019,SGW-008,0,46.48462387429996,0.0,24,1,0,0.44,0,127
HIST-019,SGW-009,0,56.0038355575786,0.0,22,3,0,0.31,0,123
HIST-019,SGW-010,0,51.79640647959432,0.0,22,2,2,0.3,0,153
HIST-019,SGW-011,0,33.855104817322854,0.0,10,0,2,0.5,1,230
HIST-019,SGW-012,0,33.300585876356266,0.0,31,3,1,0.31,1,241
HIST-019,SGW-013,0,35.12657075523867,0.0,31,1,2,0.33,0,233
HIST-019,SGW-014,0,35.32440043821013,0.0,44,2,2,0.33,0,241
HIST-019,SGW-015,0,33.94928449034118,0.0,7,0,1,0.57,1,241
HIST-019,SGW-016,0,30.416806548399816,0.0,5,0,0,0.72,0,262
HIST-019,SGW-017,0,30.093244583831545,0.0,21,0,0,0.51,0,270
HIST-019,SGW-018,1,30.992659120991153,0.0,40,2,0,0.57,0,280
HIST-019,SGW-019,0,28.820641521015233,0.0,44,0,2,0.51,0,288
HIST-019,SGW-020,0,30.32010347193346,0.0,30,0,0,0.39,0,269
HIST-019,SGW-021,0,25.435809434391636,0.0,7,1,0,0.46,0,359
HIST-019,SGW-022,0,25.267818832456605,0.0,11,0,0,0.77,1,329
HIST-019,SGW-023,0,25.249289235499166,0.0,11,0,1,0.67,0,330
HIST-019,SGW-024,0,24.968474925887158,0.0,12,1,0,0.48,0,334
HIST-019,SGW-025,0,24.64480365848583,0.0,13,3,0,0.61,0,305
HIST-019,SGW-026,0,23.394367596025607,0.0,5,0,0,1.0,1,397
HIST-019,SGW-027,0,23.92152975663161,0.0,37,2,4,0.76,1,389
HIST-019,SGW-028,0,23.501234356187148,0.0,30,1,1,0.57,0,406
HIST-019,SGW-029,0,23.890531134625242,0.0,34,0,1,0.92,0,403
HIST-019,SGW-030,0,23.24197272317057,0.0,13,1,0,0.97,0,395
HIST-020,SGW-001,0,40.38052901081116,0.0,6,0,2,0.35,1,11
HIST-020,SGW-002,0,43.184403309253966,0.0,22,1,3,0.53,0,1
HIST-020,SGW-003,0,42.1084420901106,0.0,34,3,1,0.33,1,10
HIST-020,SGW-004,0,42.10680537636065,0.0,21,1,1,0.45,1,10
HIST-020,SGW-005,0,41.044553442140355,0.0,24,0,0,0.22,1,1
HIST-020,SGW-006,0,50.60391930661686,0.0,37,0,1,0.42,0,131
HIST-020,SGW-007,0,49.586856362528934,0.0,8,2,1,0.4,1,144
HIST-020,SGW-008,0,49.31228003894517,0.0,24,1,0,0.44,0,127
HIST-020,SGW-009,0,50.10417112701171,0.0,22,3,0,0.31,0,123
HIST-020,SGW-010,0,49.77858041231492,0.0,22,2,2,0.3,0,153
HIST-020,SGW-011,1,58.722454763709514,0.0,10,0,2,0.5,1,230
HIST-020,SGW-012,0,56.132632778747094,0.0,31,3,1,0.31,1,241
HIST-020,SGW-013,1,89.99730241032492,0.0,31,1,2,0.33,0,233
HIST-020,SGW-014,0,81.71887286620455,0.0,44,2,2,0.33,0,241
HIST-020,SGW-015,0,108.78272268348947,0.0,7,0,1,0.57,1,241
HIST-020,SGW-016,0,60.628725033022675,0.0,5,0,0,0.72,0,262
HIST-020,SGW-017,0,64.85832612551671,0.0,21,0,0,0.51,0,270
HIST-020,SGW-018,0,70.5816115950769,0.0,40,2,0,0.57,0,280
HIST-020,SGW-019,0,60.964521024342545,0.0,44,0,2,0.51,0,288
HIST-020,SGW-020,0,70.46268005861057,0.0,30,0,0,0.39,0,269
HIST-020,SGW-021,0,48.94307962662619,0.0,7,1,0,0.46,0,359
HIST-020,SGW-022,0,47.8842469529945,0.0,11,0,0,0.77,1,329
HIST-020,SGW-023,0,48.0187403384203,0.0,11,0,1,0.67,0,330
HIST-020,SGW-024,0,46.908747831847464,0.0,12,1,0,0.48,0,334
HIST-020,SGW-025,0,45.58634045084997,0.0,13,3,0,0.61,0,305
HIST-020,SGW-026,0,41.61410839401027,0.0,5,0,0,1.0,1,397
HIST-020,SGW-027,0,43.455983952296634,0.0,37,2,4,0.76,1,389
HIST-020,SGW-028,0,41.85289556563383,0.0,30,1,1,0.57,0,406
HIST-020,SGW-029,0,43.30289397427833,0.0,34,0,1,0.92,0,403
HIST-020,SGW-030,0,40.969064712157376,0.0,13,1,0,0.97,0,395
HIST-021,SGW-001,1,45.018988927038166,0.0,6,0,2,0.35,1,11
HIST-021,SGW-002,0,50.63052908447746,0.0,22,1,3,0.53,0,1
HIST-021,SGW-003,1,48.341339450898566,0.0,34,3,1,0.33,1,10
HIST-021,SGW-004,0,50.381864774320164,0.0,21,1,1,0.45,1,10
HIST-021,SGW-005,0,47.30567503227035,0.0,24,0,0,0.22,1,1
HIST-021,SGW-006,0,75.20227810883873,0.0,37,0,1,0.42,0,131
HIST-021,SGW-007,0,70.84394766492564,0.0,8,2,1,0.4,1,144
HIST-021,SGW-008,0,69.83665495200805,0.0,24,1,0,0.44,0,127
HIST-021,SGW-009,0,72.43361251931039,0.0,22,3,0,0.31,0,123
HIST-021,SGW-010,0,71.44981311033627,0.0,22,2,2,0.3,0,153
HIST-021,SGW-011,0,50.93444227745101,0.0,10,0,2,0.5,1,230
HIST-021,SGW-012,0,49.4399779265326,0.0,31,3,1,0.31,1,241
HIST-021,SGW-013,0,53.18134646490441,0.0,31,1,2,0.33,0,233
HIST-021,SGW-014,0,55.14607216636274,0.0,44,2,2,0.33,0,241
HIST-021,SGW-015,0,50.857776142219365,0.0,7,0,1,0.57,1,241
HIST-021,SGW-016,0,40.767842847693814,0.0,5,0,0,0.72,0,262
HIST-021,SGW-017,0,40.71191362783737,0.0,21,0,0,0.51,0,270
HIST-021,SGW-018,0,42.70665759356861,0.0,40,2,0,0.57,0,280
HIST-021,SGW-019,0,38.38094616251772,0.0,44,0,2,0.51,0,288
HIST-021,SGW-020,0,41.52438528085328,0.0,30,0,0,0.39,0,269
HIST-021,SGW-021,0,32.55239383787303,0.0,7,1,0,0.46,0,359
HIST-021,SGW-022,0,32.21696201783622,0.0,11,0,0,0.77,1,329
HIST-021,SGW-023,0,32.21172618036138,0.0,11,0,1,0.67,0,330
HIST-021,SGW-024,0,31.73350929588617,0.0,12,1,0,0.48,0,334
HIST-021,SGW-025,0,31.17641261764702,0.0,13,3,0,0.61,0,305
HIST-021,SGW-026,0,29.19234159295858,0.0,5,0,0,1.0,1,397
HIST-021,SGW-027,0,30.051031476918194,0.0,37,2,4,0.76,1,389
HIST-021,SGW-028,0,29.345459305299155,0.0,30,1,1,0.57,0,406
HIST-021,SGW-029,0,29.99393617579088,0.0,34,0,1,0.92,0,403
HIST-021,SGW-030,0,28.92563889887739,0.0,13,1,0,0.97,0,395
HIST-022,SGW-001,0,59.36170518560676,0.0,6,0,2,0.35,1,11
HIST-022,SGW-002,1,52.67965026876579,0.0,22,1,3,0.53,0,1
HIST-022,SGW-003,0,54.66447015005754,0.0,34,3,1,0.33,1,10
HIST-022,SGW-004,0,53.51684108570962,0.0,21,1,1,0.45,1,10
HIST-022,SGW-005,1,56.05915373212682,0.0,24,0,0,0.22,1,1
HIST-022,SGW-006,0,45.44091056709063,0.0,37,0,1,0.42,0,131
HIST-022,SGW-007,0,46.20009530207517,0.0,8,2,1,0.4,1,144
HIST-022,SGW-008,0,46.43846671879902,0.0,24,1,0,0.44,0,127
HIST-022,SGW-009,0,45.7135354301763,0.0,22,3,0,0.31,0,123
HIST-022,SGW-010,0,46.018726104074176,0.0,22,2,2,0.3,0,153
HIST-022,SGW-011,0,33.84743845711883,0.0,10,0,2,0.5,1,230
HIST-022,SGW-012,0,33.52448632616935,0.0,31,3,1,0.31,1,241
HIST-022,SGW-013,0,34.68392151982933,0.0,31,1,2,0.33,0,233
HIST-022,SGW-014,0,34.674950532632295,0.0,44,2,2,0.33,0,241
HIST-022,SGW-015,0,33.9357420723178,0.0,7,0,1,0.57,1,241
HIST-022,SGW-016,0,32.087178886401155,0.0,5,0,0,0.72,0,262
HIST-022,SGW-017,0,31.73856538049999,0.0,21,0,0,0.51,0,270
HIST-022,SGW-018,0,32.29678447001991,0.0,40,2,0,0.57,0,280
HIST-022,SGW-019,0,30.831665051719227,0.0,44,0,2,0.51,0,288
HIST-022,SGW-020,0,31.81348343316852,0.0,30,0,0,0.39,0,269
HIST-022,SGW-021,0,28.229092016032265,0.0,7,1,0,0.46,0,359
HIST-022,SGW-022,0,28.116139075836088,0.0,11,0,0,0.77,1,329
HIST-022,SGW-023,0,28.091163580973888,0.0,11,0,1,0.67,0,330
HIST-022,SGW-024,0,27.870116300346094,0.0,12,1,0,0.48,0,334
HIST-022,SGW-025,0,27.617946026508726,0.0,13,3,0,0.61,0,305
HIST-022,SGW-026,0,26.568087883957592,0.0,5,0,0,1.0,1,397
HIST-022,SGW-027,0,27.001410542828403,0.0,37,2,4,0.76,1,389
HIST-022,SGW-028,0,26.66602217383161,0.0,30,1,1,0.57,0,406
HIST-022,SGW-029,0,26.978961896306743,0.0,34,0,1,0.92,0,403
HIST-022,SGW-030,0,26.452164148459474,0.0,13,1,0,0.97,0,395
HIST-023,SGW-001,0,23.956751964024797,0.0,6,0,2,0.35,1,11
HIST-023,SGW-002,0,24.927276054975533,0.0,22,1,3,0.53,0,1
HIST-023,SGW-003,0,24.567824559295545,0.0,34,3,1,0.33,1,10
HIST-023,SGW-004,0,24.603468804283924,0.0,21,1,1,0.45,1,10
HIST-023,SGW-005,0,24.224971804230805,0.0,24,0,0,0.22,1,1
HIST-023,SGW-006,0,27.048632309921285,0.0,37,0,1,0.42,0,131
HIST-023,SGW-007,0,26.779834179220884,0.0,8,2,1,0.4,1,144
HIST-023,SGW-008,0,26.70418366654244,0.0,24,1,0,0.44,0,127
HIST-023,SGW-009,0,26.926632351592215,0.0,22,3,0,0.31,0,123
HIST-023,SGW-010,0,26.834184987199052,0.0,22,2,2,0.3,0,153
HIST-023,SGW-011,0,38.1467009151325,0.0,10,0,2,0.5,1,230
HIST-023,SGW-012,0,39.02960591769817,0.0,31,3,1,0.31,1,241
HIST-023,SGW-013,0,35.41420659052718,0.0,31,1,2,0.33,0,233
HIST-023,SGW-014,0,36.21495636761261,0.0,44,2,2,0.33,0,241
HIST-023,SGW-015,0,37.5812237167323,0.0,7,0,1,0.57,1,241
HIST-023,SGW-016,0,37.14432277686715,0.0,5,0,0,0.72,0,262
HIST-023,SGW-017,0,39.98561085205282,0.0,21,0,0,0.51,0,270
HIST-023,SGW-018,0,39.351664333309174,0.0,40,2,0,0.57,0,280
HIST-023,SGW-019,0,43.24435452903187,0.0,44,0,2,0.51,0,288
HIST-023,SGW-020,0,41.51037079660971,0.0,30,0,0,0.39,0,269
HIST-023,SGW-021,0,66.4347268141064,0.0,7,1,0,0.46,0,359
HIST-023,SGW-022,0,58.98602742410242,0.0,11,0,0,0.77,1,329
HIST-023,SGW-023,0,62.50637289064239,0.0,11,0,1,0.67,0,330
HIST-023,SGW-024,1,61.41606072406054,0.0,12,1,0,0.48,0,334
HIST-023,SGW-025,0,57.89753481204266,0.0,13,3,0,0.61,0,305
HIST-023,SGW-026,0,54.829897769809094,0.0,5,0,0,1.0,1,397
HIST-023,SGW-027,1,62.66047085749736,0.0,37,2,4,0.76,1,389
HIST-023,SGW-028,0,53.685265203076604,0.0,30,1,1,0.57,0,406
HIST-023,SGW-029,0,60.87167835372384,0.0,34,0,1,0.92,0,403
HIST-023,SGW-030,0,50.69992072174799,0.0,13,1,0,0.97,0,395
HIST-024,SGW-001,0,51.31551263249035,0.0,6,0,2,0.35,1,11
